service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
277050,1,1,1,1,1,0,0,20250901,20251214
277051,1,1,1,1,1,0,0,20250901,20251214
277052,1,1,1,1,1,0,0,20250901,20251214
277053,1,1,1,1,1,0,0,20250901,20251214
277054,1,1,1,1,1,0,0,20250901,20251214
277057,1,1,1,1,1,0,0,20250901,20251214
277058,1,1,1,1,1,0,0,20250901,20251214
277059,1,1,1,1,1,0,0,20250901,20251214
277060,1,1,1,1,1,0,0,20250901,20251214
277061,1,1,1,1,1,0,0,20250901,20251214
277062,1,1,1,1,1,1,1,20251020,20251123
277063,1,1,1,1,1,1,1,20251020,20251123
277068,1,1,1,1,1,1,1,20251020,20251123
277069,1,1,1,1,1,1,1,20251020,20251123
277071,1,1,1,1,1,1,1,20251020,20251123
277072,1,1,1,1,1,1,1,20251020,20251123
277073,1,1,1,1,1,1,1,20251020,20251123
277074,1,1,1,1,1,1,1,20251020,20251123
277076,1,1,1,1,1,0,0,20251001,20280930
277101,1,1,1,1,1,1,0,20251001,20280930
277102,1,1,1,1,1,0,0,20251015,20260414
277103,1,1,1,1,1,0,0,20251015,20260414
277119,0,0,0,0,0,1,1,20251015,20260414
277121,1,1,1,1,1,1,1,20251020,20251123
277122,1,1,1,1,1,0,0,20251015,20260414
277123,1,1,1,1,1,0,0,20251015,20260414
277129,1,1,1,1,1,1,1,20250901,20251214
277131,1,1,1,1,1,1,1,20250901,20251214
277132,1,1,1,1,1,1,1,20250901,20251214
277133,1,1,1,1,1,1,1,20250901,20251214
277134,1,1,1,1,1,1,1,20250901,20251214
277135,1,1,1,1,1,1,1,20250901,20251214
277136,1,1,1,1,1,1,1,20250901,20251214
277137,1,1,1,1,1,1,1,20250901,20251214
277138,1,1,1,1,1,1,1,20250901,20251214
277139,1,1,1,1,1,1,1,20250901,20251214
277140,1,1,1,1,1,1,1,20250901,20251214
277143,1,1,1,1,1,1,1,20250901,20251214
277144,1,1,1,1,1,1,1,20250901,20251214
277145,1,1,1,1,1,1,1,20250901,20251214
277146,1,1,1,1,1,1,1,20250901,20251214
277147,1,1,1,1,1,1,1,20250901,20251214
277148,1,1,1,1,1,1,1,20250901,20251214
277149,1,1,1,1,1,1,1,20250901,20251214
277153,1,1,1,1,1,1,1,20250901,20251214
277154,1,1,1,1,1,0,0,20250901,20321231
277156,0,0,0,0,1,0,0,20250901,20321231
277160,1,1,1,1,1,0,0,20250901,20260609
277162,1,1,1,1,1,1,1,20250901,20260609
277164,1,1,1,1,1,0,0,20250901,20260609
277166,1,1,1,1,1,0,0,20250901,20260609
277167,1,1,1,1,1,0,0,20251015,20260414
277178,1,1,1,1,1,1,1,20250901,20260612
277179,1,1,1,1,1,0,0,20250901,20260612
277180,1,1,1,1,1,1,1,20250901,20260612
277186,1,1,1,1,1,0,0,20250901,20261105
277187,1,1,1,1,1,0,0,20250915,20261105
277191,1,1,1,1,1,0,0,20250901,20300630
277192,1,1,1,1,1,0,0,20250901,20300630
277194,1,1,1,1,1,1,1,20250901,20251214
277195,1,1,1,1,1,1,1,20250901,20251214
277196,1,1,1,1,1,1,1,20250901,20251214
277197,1,1,1,1,1,1,1,20250901,20251214
277198,1,1,1,1,1,1,1,20250901,20251214
277199,1,1,1,1,1,1,1,20250901,20251214
277200,1,1,1,1,1,1,1,20250901,20251214
277201,1,1,1,1,1,1,1,20250901,20251214
277202,1,1,1,1,1,1,1,20250901,20251214
277203,1,1,1,1,1,1,1,20250901,20251214
277204,1,1,1,1,1,1,1,20250901,20251214
277205,1,1,1,1,1,1,1,20250901,20251214
277206,1,1,1,1,1,1,1,20250901,20251214
277207,1,1,1,1,1,1,1,20250901,20251214
277208,1,1,1,1,1,1,1,20250901,20251214
277209,1,1,1,1,1,1,1,20250901,20251214
277210,1,1,1,1,1,1,1,20250901,20251214
277211,1,1,1,1,1,1,1,20250901,20251214
277212,1,1,1,1,1,1,1,20250901,20251214
277213,1,1,1,1,1,1,1,20250901,20251214
277214,1,1,1,1,1,1,1,20250901,20251214
277215,1,1,1,1,1,1,1,20250901,20251214
277216,1,1,1,1,1,1,1,20250901,20251214
277217,1,1,1,1,1,1,1,20250901,20251214
277218,1,1,1,1,1,1,1,20250901,20251214
277219,1,1,1,1,1,1,1,20250901,20251214
277220,1,1,1,1,1,1,1,20250901,20251214
277221,1,1,1,1,1,1,1,20250901,20251214
277222,1,1,1,1,1,1,1,20250901,20251214
277231,1,1,1,1,1,0,0,20250901,20291231
277242,0,0,0,0,0,1,0,20250918,20261105
277243,0,0,0,0,0,1,0,20250918,20261105
277247,1,1,1,1,1,1,1,20250901,20251214
277248,1,1,1,1,1,0,0,20250901,20251214
277255,1,1,1,1,1,0,0,20250901,20251214
277260,1,1,1,1,1,1,1,20250901,20251214
277264,1,1,1,1,1,0,0,20250901,20261105
277265,1,1,1,1,1,0,0,20251027,20261105
277266,1,1,1,1,1,0,0,20251027,20261105
277267,1,1,1,1,1,0,0,20251027,20261105
277268,1,1,1,1,1,0,0,20251027,20261105
277269,1,1,1,1,1,0,0,20251027,20261105
277270,1,1,1,1,1,0,0,20251027,20261105
277271,0,0,0,0,0,1,1,20251027,20261105
277272,0,0,0,0,0,1,1,20251027,20261105
277273,0,0,0,0,0,1,1,20251027,20261105
277274,0,0,0,0,0,1,1,20251027,20261105
277275,1,1,1,1,1,0,0,20251027,20261105
277276,0,0,0,0,0,1,1,20251027,20261105
277277,1,1,1,1,1,0,0,20251027,20261105
277278,1,1,1,1,1,0,0,20251027,20261105
277279,1,1,1,1,1,0,0,20251027,20261105
277280,1,1,1,1,1,0,0,20251027,20261105
277281,1,1,1,1,1,0,0,20251027,20261105
277282,1,1,1,1,1,0,0,20251027,20261105
277283,0,0,0,0,0,1,1,20251027,20261105
277285,1,1,1,1,1,0,0,20251001,20280930
277286,1,1,1,1,1,0,0,20251001,20261105
277287,1,1,1,1,1,0,0,20251001,20280930
277288,1,1,1,1,1,0,0,20251001,20280930
277289,1,1,1,1,1,1,1,20250901,20251214
277293,1,1,1,1,1,0,0,20251015,20260414
277294,1,1,1,1,1,0,0,20251001,20280930
277307,1,1,1,1,1,0,0,20251001,20280930
277326,0,1,0,0,0,0,0,20250928,20300930
277327,0,1,0,0,0,0,0,20250928,20300930
277339,1,0,1,0,1,0,0,20251001,20280930
277345,1,1,1,1,1,0,0,20251001,20280930
277346,1,1,1,1,1,0,0,20250908,20260609
277347,1,1,1,1,1,0,0,20250908,20260609
277364,1,1,1,1,1,0,0,20251001,20280930
277366,1,1,1,1,1,0,0,20251001,20280930
277367,1,1,1,1,1,0,0,20251001,20280930
277368,1,1,1,1,1,1,1,20251001,20280930
277369,1,1,1,1,1,1,1,20251001,20280930
277370,1,1,1,1,1,0,0,20251001,20280930
277371,1,1,1,1,1,1,1,20251001,20280930
277372,1,1,1,1,1,1,0,20251001,20280930
277373,0,0,0,0,0,0,1,20251001,20280930
277374,1,1,1,1,1,0,0,20251001,20280930
277375,1,1,1,1,1,1,1,20251001,20280930
277376,0,0,0,0,0,1,1,20251001,20280930
277377,1,1,1,1,1,0,0,20251001,20280930
277379,0,0,0,0,1,0,0,20251110,20251219
277381,1,1,0,0,0,0,0,20251222,20251223
277383,0,0,0,0,1,0,0,20251229,20260405
277387,1,1,1,1,0,0,0,20251110,20251219
277389,1,1,1,1,0,0,0,20251229,20260405
277392,0,0,1,1,1,0,0,20251224,20251226
277394,0,0,0,1,0,0,0,20260101,20260101
277402,1,1,1,1,1,1,1,20250915,20270831
277403,1,1,1,1,1,1,1,20250915,20251213
277404,1,1,1,1,1,1,1,20250915,20251213
277405,1,1,1,1,1,1,1,20250915,20251213
277406,1,1,1,1,1,1,1,20250915,20251213
277407,1,1,1,1,1,1,1,20250915,20251213
277408,0,0,0,0,0,1,1,20250915,20251213
277409,1,1,1,1,1,1,1,20250915,20251213
277410,1,1,1,1,1,1,1,20250915,20251213
277411,1,1,1,1,1,1,1,20250915,20251213
277412,1,1,1,1,1,1,1,20250915,20251213
277416,1,1,1,1,1,1,1,20250915,20251213
277417,1,1,1,1,1,1,1,20250915,20251213
277418,1,1,1,1,1,1,1,20250915,20251213
277419,1,1,1,1,1,1,1,20250915,20251213
277420,1,1,1,1,1,1,1,20250915,20251213
277421,1,1,1,1,1,1,1,20250915,20251213
277422,1,1,1,1,1,1,1,20250915,20251213
277423,1,1,1,1,1,1,1,20250915,20251213
277424,1,1,1,1,1,0,0,20250915,20261105
277425,1,1,1,1,1,0,0,20250915,20261105
277426,1,1,1,1,1,0,0,20250915,20261105
277427,1,1,1,1,1,0,0,20251001,20280930
277435,1,1,1,1,1,1,1,20250915,20251213
277436,1,1,1,1,1,1,1,20250915,20251213
277437,1,1,1,1,1,0,0,20250915,20251213
277438,1,1,1,1,1,1,1,20250915,20251213
277439,1,1,1,1,1,1,1,20250915,20251213
277440,1,1,1,1,1,1,1,20250915,20251213
277441,1,1,1,1,1,1,1,20250915,20251213
277442,1,1,1,1,1,1,1,20250915,20251213
277443,1,1,1,1,1,1,1,20250915,20251213
277444,1,1,1,1,1,1,1,20250915,20251213
277445,1,1,1,1,1,1,1,20250915,20251213
277446,1,1,1,1,1,1,1,20250915,20251213
277447,1,1,1,1,1,1,1,20251001,20280930
277448,1,1,1,1,1,1,1,20251001,20280930
277449,1,1,1,1,1,1,1,20251001,20280930
277450,1,1,1,1,1,1,1,20251001,20280930
277451,1,1,1,1,1,0,0,20250915,20251213
277452,1,1,1,1,1,1,1,20250915,20251213
277453,1,1,1,1,1,1,1,20250915,20251213
277473,1,1,1,1,1,1,1,20250915,20251213
277475,1,1,1,1,1,0,0,20250915,20251214
277482,1,1,1,1,1,1,1,20251001,20260115
277483,1,1,1,1,1,1,1,20251001,20260115
277494,1,1,1,1,1,0,0,20250908,20321231
277496,1,1,1,1,1,0,0,20250908,20321231
277528,1,1,1,1,1,0,0,20251001,20300930
277531,1,1,1,1,1,0,0,20251001,20300930
277546,1,1,1,1,1,0,0,20251103,20261105
277547,1,1,1,1,1,0,0,20251103,20261105
277548,1,1,1,1,1,0,0,20251103,20261105
277552,1,1,1,1,1,0,0,20251103,20261105
277553,1,1,1,1,1,0,0,20251103,20261105
277554,1,1,1,1,1,0,0,20251103,20261105
277557,0,0,0,0,0,1,1,20251101,20261105
277584,1,1,1,1,1,1,1,20251001,20251130
277585,1,1,1,1,1,0,0,20251001,20300930
277587,1,1,1,1,1,0,0,20251103,20261105
277588,1,1,1,1,1,0,0,20251103,20261105
277592,1,1,1,1,1,0,0,20250918,20261105
277593,1,1,1,1,1,0,0,20250918,20261105
277594,1,1,1,1,1,0,0,20250918,20261105
277595,1,1,1,1,1,0,0,20250918,20261105
277598,1,1,1,1,1,0,0,20250908,20321231
277619,1,1,1,1,1,1,1,20251001,20280930
277652,1,1,1,1,1,0,0,20251001,20280930
277653,1,1,1,1,1,0,0,20251001,20280930
277656,1,1,1,1,1,0,0,20250915,20261105
277657,1,1,1,1,1,0,0,20250915,20261105
277661,0,0,0,0,0,1,1,20250915,20261105
277663,1,1,1,1,1,0,0,20250915,20261105
277667,1,1,1,1,1,0,0,20250915,20261105
277672,1,0,0,0,1,0,0,20250915,20261105
277679,1,1,1,1,1,1,1,20250915,20261105
277685,0,0,0,0,0,1,1,20250915,20261105
277688,1,1,1,1,1,0,0,20250915,20261105
277691,1,1,1,1,1,1,1,20250915,20261105
277692,1,1,1,1,1,0,0,20250915,20261105
277696,1,1,1,1,1,1,0,20250915,20261105
277700,1,1,1,1,1,1,1,20250915,20261105
277701,1,1,1,1,1,0,0,20250915,20261105
277702,1,1,1,1,1,0,0,20250915,20261105
277703,1,1,1,1,1,0,0,20250915,20261105
277706,1,1,1,1,1,0,0,20251001,20261105
277707,1,1,1,1,1,0,0,20251001,20261105
277708,1,1,1,1,1,0,0,20251001,20261105
277709,1,1,1,1,1,0,0,20251001,20261105
277710,1,1,1,1,1,0,0,20251001,20261105
277711,1,1,1,1,1,0,0,20251001,20261105
277712,1,1,1,1,1,0,0,20251001,20261105
277713,1,1,1,1,1,0,0,20251001,20261105
277714,1,1,1,1,1,0,0,20251001,20261105
277716,1,1,1,1,1,0,0,20251001,20261105
277717,1,1,1,1,1,0,0,20251001,20261105
277718,1,1,1,1,1,0,0,20251001,20261105
277720,1,1,1,1,1,0,0,20250915,20300331
277721,1,1,1,1,1,0,0,20250915,20300331
277722,1,1,1,1,1,0,0,20250915,20300331
277723,1,1,1,1,1,0,0,20250915,20300331
277724,1,1,1,1,1,0,0,20250915,20300331
277725,1,1,1,1,1,0,0,20250915,20300331
277726,1,1,1,1,1,0,0,20250915,20261105
277727,1,1,1,1,1,0,0,20250915,20261105
277728,1,1,1,1,1,0,0,20250915,20261105
277729,1,1,1,1,1,0,0,20250915,20261105
277730,1,1,1,1,1,0,0,20250915,20261105
277731,1,1,1,1,1,0,0,20250915,20261105
277732,1,1,1,1,1,0,0,20250915,20261105
277733,1,1,1,1,1,0,0,20250915,20261105
277734,1,1,1,1,1,0,0,20250915,20261105
277738,1,1,1,1,1,0,0,20250915,20261105
277739,1,1,1,1,1,0,0,20250915,20261105
277740,0,0,0,0,0,1,1,20250915,20261105
277741,0,0,0,0,0,1,1,20250915,20261105
277742,0,0,0,0,0,1,1,20250915,20261105
277743,0,0,0,0,0,1,1,20250915,20261105
277744,0,0,0,0,0,1,1,20250915,20261105
277745,0,0,0,0,0,1,1,20250915,20261105
277746,0,0,0,0,0,1,1,20250915,20261105
277747,0,0,0,0,0,1,1,20250915,20261105
277749,0,0,0,0,0,1,1,20250915,20261105
277750,0,0,0,0,0,1,1,20250915,20261105
277751,0,0,0,0,0,1,1,20250915,20261105
277752,0,0,0,0,0,1,1,20250915,20261105
277753,0,0,0,0,0,1,1,20250915,20261105
277754,1,1,1,1,1,0,0,20250915,20261105
277756,1,1,1,1,1,0,0,20250915,20261105
277757,1,1,1,1,1,0,0,20250915,20261105
277758,1,1,1,1,1,0,0,20250915,20261105
277759,1,1,1,1,1,0,0,20250915,20261105
277760,1,1,1,1,1,0,0,20250915,20261105
277762,0,0,0,0,0,1,1,20250915,20261105
277763,0,0,0,0,0,1,1,20250915,20261105
277764,0,0,0,0,0,1,1,20250915,20261105
277766,0,0,0,0,0,1,1,20250915,20261105
277768,1,1,1,1,1,0,0,20250915,20300331
277769,1,1,1,1,1,0,0,20250915,20300331
277770,1,1,1,1,1,0,0,20250915,20300331
277771,1,1,1,1,1,0,0,20250915,20300331
277772,1,1,1,1,1,0,0,20250915,20300331
277773,1,1,1,1,1,0,0,20250915,20300331
277774,1,1,1,1,1,0,0,20251101,20261105
277775,1,1,1,1,1,0,0,20251101,20261105
277780,1,1,1,1,1,0,0,20250915,20261105
277781,1,1,1,1,1,1,1,20250915,20261105
277783,1,1,1,1,1,1,1,20250915,20261105
277787,0,0,0,0,1,0,0,20250915,20261105
277794,0,0,0,0,0,1,1,20250915,20261105
277796,0,0,0,0,0,1,1,20250915,20300331
277797,0,0,0,0,0,1,1,20250915,20300331
277798,0,0,0,0,0,1,1,20250915,20300331
277799,0,0,0,0,0,1,1,20250915,20300331
277800,0,0,0,0,0,1,1,20250915,20300331
277801,0,0,0,0,0,1,1,20250915,20300331
277802,0,0,0,0,0,1,1,20250915,20300331
277803,0,0,0,0,0,1,1,20250915,20300331
277804,0,0,0,0,0,1,1,20250915,20300331
277805,0,0,0,0,0,1,1,20250915,20300331
277806,0,0,0,0,0,1,1,20250915,20300331
277807,0,0,0,0,0,1,1,20250915,20300331
277808,0,0,0,0,0,1,1,20250915,20300331
277809,0,0,0,0,0,1,1,20250915,20300331
277810,0,0,0,0,0,1,1,20250915,20300331
277811,0,0,0,0,0,1,1,20250915,20300331
277833,1,1,1,1,1,1,1,20251001,20280930
277836,0,0,0,0,0,1,1,20251001,20280930
277861,1,1,1,1,1,0,0,20250915,20261105
277862,1,1,1,1,1,0,0,20250915,20261105
277863,1,1,1,1,1,0,0,20250915,20261105
277864,1,1,1,1,1,0,0,20250915,20261105
277865,1,1,1,1,1,0,0,20250915,20261105
277866,1,1,1,1,1,0,0,20250915,20261105
277868,1,1,1,1,1,0,0,20251001,20300930
277869,1,1,1,1,1,0,0,20250910,20251231
277892,1,1,1,1,1,0,0,20251001,20280930
277893,1,1,1,1,1,0,0,20251001,20300930
277895,1,0,1,0,1,0,0,20251001,20280930
277896,0,1,0,1,0,0,0,20251001,20280930
277904,1,1,1,1,1,0,0,20251015,20260414
277905,0,0,0,0,0,1,1,20251015,20260414
277906,1,1,1,1,1,0,0,20251015,20260414
277907,0,0,0,0,0,1,1,20251015,20260414
277914,1,1,1,1,0,1,1,20251001,20280930
277915,1,1,1,1,1,0,0,20251015,20260414
277916,0,0,0,0,1,0,0,20251001,20280930
277917,0,0,0,0,0,1,0,20250918,20261105
277918,0,0,0,0,0,1,0,20250918,20261105
277919,0,0,0,0,0,1,0,20250918,20261105
277920,0,0,0,0,0,1,0,20250918,20261105
277930,1,1,1,1,1,0,0,20251001,20280930
277931,0,0,0,0,0,0,1,20250918,20261105
277932,0,0,0,0,0,0,1,20250918,20261105
277933,0,0,0,0,0,0,1,20250918,20261105
277934,0,0,0,0,0,0,1,20250918,20261105
277935,1,1,1,1,1,0,0,20250918,20261105
277936,1,1,1,1,1,0,0,20250918,20261105
277937,1,1,1,1,1,0,0,20250918,20261105
277938,1,1,1,1,1,0,0,20250918,20261105
277939,1,1,1,1,1,0,0,20250918,20261105
277940,0,0,0,0,0,1,0,20250918,20261105
277941,0,0,0,0,0,1,0,20250918,20261105
277942,0,0,0,0,0,1,0,20250918,20261105
277943,0,0,0,0,0,1,0,20250918,20261105
277944,0,0,0,0,0,0,1,20250918,20261105
277945,0,0,0,0,0,0,1,20250918,20261105
277946,0,0,0,0,0,0,1,20250918,20261105
277947,0,0,0,0,0,0,1,20250918,20261105
277952,1,1,1,1,1,0,0,20251001,20280930
277954,1,1,1,1,1,0,0,20251020,20261105
277955,1,1,1,1,1,1,1,20251001,20280930
277956,1,1,1,1,1,0,0,20251020,20261105
277957,1,1,1,1,1,0,0,20251001,20261105
277961,1,1,1,1,1,0,0,20251001,20280930
277976,1,1,1,1,1,0,0,20251001,20261105
277977,1,1,1,1,1,0,0,20251001,20261105
277978,1,1,1,1,1,0,0,20251001,20261105
277982,1,1,1,1,1,0,0,20250915,20261105
277983,1,1,1,1,1,0,0,20250915,20261105
277984,0,0,1,0,0,0,0,20250915,20261105
277985,1,1,1,1,1,0,0,20251001,20280930
277986,0,0,0,0,0,1,0,20250922,20261105
277987,0,0,0,0,0,1,0,20250922,20261105
277992,1,1,1,1,1,0,0,20250915,20261105
277993,1,1,1,1,1,0,0,20250915,20261105
277994,1,1,1,1,1,0,0,20250915,20261105
277995,1,1,1,1,1,0,0,20250915,20261105
277996,1,1,1,1,1,0,0,20250915,20261105
277997,1,1,1,1,1,0,0,20250915,20261105
277998,1,1,1,1,1,0,0,20250915,20261105
277999,1,1,1,1,1,0,0,20250915,20261105
278000,1,1,1,1,1,0,0,20250915,20261105
278001,1,1,1,1,1,0,0,20250915,20261105
278002,1,1,1,1,1,0,0,20251001,20300331
278003,1,1,1,1,1,0,0,20251001,20300331
278004,1,1,1,1,1,0,0,20251001,20280930
278005,1,1,1,1,1,1,0,20251001,20280930
278011,1,1,1,1,1,0,0,20250918,20261105
278012,1,1,1,1,1,0,0,20250918,20261105
278013,1,1,1,1,1,0,0,20250918,20261105
278014,1,1,1,1,1,0,0,20250918,20261105
278015,1,1,1,1,1,0,0,20251027,20261105
278016,1,1,1,1,1,0,0,20251027,20261105
278017,1,1,1,1,1,0,0,20251027,20261105
278018,1,1,1,1,1,0,0,20251027,20261105
278019,0,0,0,0,0,1,1,20251027,20261105
278020,0,0,0,0,0,1,1,20251027,20261105
278021,0,0,0,0,0,1,1,20251027,20261105
278022,1,1,1,1,1,0,0,20251027,20261105
278023,1,1,1,1,1,0,0,20251027,20261105
278024,1,1,1,1,1,0,0,20251027,20261105
278025,1,1,1,1,1,0,0,20251027,20261105
278026,1,1,1,1,1,0,0,20251027,20261105
278027,1,1,1,1,1,0,0,20251027,20261105
278028,1,1,1,1,1,0,0,20251027,20261105
278029,0,0,0,0,0,1,1,20251027,20261105
278030,0,0,0,0,0,1,1,20251027,20261105
278031,0,0,0,0,0,1,1,20251027,20261105
278032,1,1,1,1,1,0,0,20251027,20261105
278033,0,0,0,0,0,1,1,20251027,20261105
278034,1,1,1,1,1,0,0,20251027,20261105
278035,1,1,1,1,1,0,0,20251027,20261105
278036,1,1,1,1,1,0,0,20251027,20261105
278037,1,1,1,1,1,0,0,20251027,20261105
278038,0,0,0,0,0,1,1,20251027,20261105
278039,0,0,0,0,0,1,1,20251027,20261105
278040,0,0,0,0,0,1,1,20251027,20261105
278053,1,1,1,1,1,0,0,20250915,20300630
278075,1,1,1,1,1,0,0,20251001,20290630
278091,1,1,1,1,1,1,0,20251001,20261105
278102,1,1,1,1,1,0,0,20251001,20280930
278103,1,1,1,1,1,1,0,20250915,20261105
278108,1,1,1,1,1,0,0,20250915,20261105
278110,0,0,0,0,0,1,0,20250915,20261105
278112,1,1,1,1,1,0,0,20251027,20261105
278113,1,1,1,1,1,0,0,20251027,20261105
278115,0,0,0,0,0,1,1,20251027,20261105
278129,1,1,1,1,1,0,0,20251027,20261105
278141,1,1,1,1,1,0,0,20251027,20261105
278142,1,1,1,1,1,0,0,20251027,20261105
278183,1,1,1,1,1,0,0,20251001,20261105
278217,1,1,1,1,1,0,0,20250918,20261105
278218,1,1,1,1,1,0,0,20250918,20261105
278219,1,1,1,1,1,0,0,20250918,20261105
278220,1,1,1,1,1,0,0,20250918,20261105
278221,1,1,1,1,1,0,0,20250918,20261105
278222,1,1,1,1,1,0,0,20250918,20261105
278223,1,1,1,1,1,0,0,20251001,20261105
278224,1,1,1,1,1,0,0,20251001,20261105
278225,1,1,1,1,1,0,0,20251001,20261105
278226,1,1,1,1,1,0,0,20251001,20261105
278227,1,1,1,1,1,0,0,20251001,20261105
278228,1,1,1,1,1,0,0,20251001,20261105
278229,1,1,1,1,1,0,0,20251001,20261105
278233,1,1,1,1,1,0,0,20251027,20261105
278234,1,1,1,1,1,0,0,20251027,20261105
278235,1,1,1,1,1,0,0,20251027,20261105
278236,1,1,1,1,1,0,0,20251027,20261105
278237,1,1,1,1,1,0,0,20251027,20261105
278238,1,1,1,1,1,0,0,20251027,20261105
278239,1,1,1,1,1,0,0,20251027,20261105
278240,1,1,1,1,1,0,0,20251027,20261105
278241,1,1,1,1,1,0,0,20251027,20261105
278242,1,1,1,1,1,0,0,20251027,20261105
278247,1,1,1,1,1,0,0,20251103,20261105
278248,1,1,1,1,1,0,0,20251103,20261105
278265,1,1,1,1,1,0,0,20251103,20261105
278266,1,1,1,1,1,0,0,20251103,20261105
278267,1,1,1,1,1,0,0,20251103,20261105
278271,1,1,1,1,1,0,0,20251027,20261105
278272,1,1,1,1,1,0,0,20251027,20261105
278273,1,1,1,1,1,0,0,20251027,20261105
278274,1,1,1,1,1,0,0,20251027,20261105
278280,1,1,1,1,1,0,0,20251027,20261105
278281,1,1,1,1,1,0,0,20251027,20261105
278282,1,1,1,1,1,0,0,20251027,20261105
278283,1,1,1,1,1,0,0,20251027,20261105
278284,1,1,1,1,1,0,0,20251027,20261105
278285,1,1,1,1,1,0,0,20250919,20261105
278312,1,1,1,1,1,0,0,20250915,20261105
278313,1,1,1,1,1,0,0,20250915,20261105
278314,1,1,1,1,1,0,0,20250915,20261105
278315,1,1,1,1,1,0,0,20250915,20261105
278316,1,1,1,1,1,0,0,20250915,20261105
278317,1,1,1,1,1,0,0,20250915,20261105
278318,0,0,0,0,0,1,1,20250915,20261105
278319,0,0,0,0,0,1,1,20250915,20261105
278320,0,0,0,0,0,1,1,20250915,20261105
278321,1,1,1,1,1,0,0,20250915,20261105
278322,1,1,1,1,1,0,0,20250915,20261105
278323,0,0,0,0,0,1,1,20250915,20261105
278324,0,0,0,0,0,1,1,20250915,20261105
278325,1,1,1,1,1,0,0,20250922,20261105
278326,0,0,0,0,1,0,0,20250922,20261105
278327,1,1,1,1,1,0,0,20251001,20261105
278328,1,1,1,1,1,0,0,20251001,20261105
278329,1,1,1,1,1,0,0,20251001,20261105
278330,1,1,1,1,1,0,0,20251001,20261105
278331,1,1,1,1,1,0,0,20251001,20261105
278332,1,1,1,1,1,0,0,20251001,20261105
278333,1,1,1,1,1,0,0,20251001,20261105
278334,1,1,1,1,1,0,0,20251001,20261105
278335,1,1,1,1,1,0,0,20251001,20261105
278336,1,1,1,1,1,0,0,20251001,20261105
278337,1,1,1,1,1,0,0,20251001,20261105
278338,1,1,1,1,1,0,0,20251001,20261105
278339,1,1,1,1,1,0,0,20251001,20261105
278340,1,1,1,1,1,0,0,20251001,20261105
278341,1,1,1,1,1,0,0,20250922,20261105
278342,0,0,0,0,0,1,0,20250922,20261105
278343,1,1,1,1,1,0,0,20250922,20261105
278344,0,0,0,0,0,1,1,20251027,20261105
278373,1,1,1,1,1,0,0,20251001,20300331
278374,1,1,1,1,1,0,0,20251001,20300331
278397,0,0,0,0,1,1,0,20250920,20300615
278405,0,0,0,0,0,1,1,20251015,20260414
278406,1,1,1,1,1,0,0,20251015,20260414
278407,1,1,1,1,1,0,0,20250901,20261105
278408,1,1,1,1,1,0,0,20250901,20261105
278409,1,1,1,1,1,0,0,20250901,20261105
278410,1,1,1,1,1,0,0,20250901,20261105
278411,1,1,1,1,1,0,0,20250901,20261105
278412,1,1,1,1,1,0,0,20250901,20261105
278413,1,1,1,1,1,0,0,20250901,20261105
278414,1,1,1,1,1,0,0,20250901,20261105
278415,1,1,1,1,1,0,0,20250901,20261105
278416,1,1,1,1,1,0,0,20251001,20300331
278419,1,1,1,1,1,0,0,20251001,20300331
278420,1,1,1,1,1,0,0,20251001,20260331
278421,1,1,1,1,1,0,0,20251001,20260616
278422,1,1,1,1,1,0,0,20251001,20260616
278423,1,1,1,1,1,0,0,20251001,20260616
278424,1,0,0,1,0,0,0,20251001,20300331
278425,1,1,1,1,1,0,0,20250922,20261105
278426,1,1,1,1,1,0,0,20250922,20261105
278427,1,1,1,1,1,0,0,20250922,20261105
278435,1,1,1,1,1,0,0,20251001,20260616
278443,0,0,0,0,0,0,1,20250922,20261105
278444,0,0,0,0,0,0,1,20250922,20261105
278446,1,1,1,1,1,1,1,20251001,20300331
278447,1,1,1,1,1,1,0,20251001,20300331
278448,1,1,1,1,1,1,1,20251001,20300331
278453,1,1,1,1,1,0,0,20251001,20300331
278454,1,1,1,1,1,0,0,20251001,20300331
278455,1,1,1,1,1,0,0,20251027,20261105
278522,1,1,1,1,1,0,0,20251001,20261105
278523,1,1,1,1,0,0,0,20251001,20261105
278526,0,0,0,0,1,0,0,20251001,20261105
278536,1,1,1,1,1,0,0,20250922,20290930
278540,1,1,1,1,1,0,0,20250922,20300331
278541,1,1,1,1,1,0,0,20251020,20260414
278542,1,1,1,1,1,1,1,20251020,20260414
278543,0,0,0,0,0,1,1,20251020,20260414
278544,1,1,1,1,1,1,1,20251020,20260414
278545,0,0,0,0,0,1,1,20251020,20260414
278546,1,1,1,1,1,0,0,20251020,20260414
278547,1,1,1,1,1,0,0,20251020,20260414
278548,0,0,0,0,0,1,1,20251020,20260414
278549,1,1,1,1,1,1,1,20251020,20260414
278580,1,1,1,1,1,0,0,20251027,20261105
278581,1,1,1,1,1,0,0,20251027,20261105
278582,1,1,1,1,1,0,0,20251027,20261105
278583,1,1,1,1,1,0,0,20251027,20261105
278586,1,1,1,1,1,0,0,20251027,20261105
278587,1,1,1,1,1,0,0,20251027,20261105
278588,1,1,1,1,1,0,0,20251027,20261105
278589,0,0,0,0,0,1,1,20251027,20261105
278596,1,1,1,1,1,0,0,20251027,20261105
